Date,House_Price_Index(S&P/Case-Shiller),Mortgage_Rate (30 yers),Personal_Income,Resident_Population,Unemployment_Rate,GDP,Crime_Rate,Percent_With_Mortgage_Debt,Median_Debt,Percent_With_Severely_Delinquent_Debt,New_Structures,Economic_Conditions_Index,CPI all items less shelter
7/1/2010,154.2062295,4.56,60439,4609.79,7.7,340938.751,903.4816,41.00%,244652.6667,4.20%,696,-0.64,224.549
8/1/2010,153.2409963,4.43,60439,4609.79,7.3,340938.751,903.4816,41.00%,244240.3333,4.20%,534,-1.06,225.086
9/1/2010,151.3800397,4.35,60439,4609.79,7.4,340938.751,903.4816,41.00%,243828,4.20%,485,-1.91,225.086
10/1/2010,149.2373432,4.23,60439,4609.79,6.9,340938.751,903.4816,40.00%,243721.6667,4.13%,469,-3.04,227.815
11/1/2010,151.1764137,4.3,60439,4609.79,7,340938.751,903.4816,40.00%,243615.3333,4.07%,635,-4.05,227.815
12/1/2010,152.3283334,4.71,60439,4609.79,6.8,340938.751,903.4816,40.00%,243509,4.00%,601,-4.83,230.005
1/1/2011,152.1599004,4.76,60439,4609.79,7.5,340938.751,845.2441,40.00%,243777.3333,4.00%,276,-5.21,230.005
2/1/2011,151.7859743,4.95,62503,4656.593,7.2,356854.846,845.2441,40.00%,244045.6667,4.00%,260,-4.88,233.975
3/1/2011,151.6087333,4.84,62503,4656.593,6.8,356854.846,845.2441,40.00%,244314,4.00%,362,-4.87,233.975
4/1/2011,151.6091581,4.84,62503,4656.593,6.4,356854.846,845.2441,41.00%,243911,3.97%,369,-3.97,236.458
5/1/2011,150.8114927,4.64,62503,4656.593,6.4,356854.846,845.2441,41.00%,243508,3.93%,696,-2.3,236.458
6/1/2011,149.8301028,4.51,62503,4656.593,7,356854.846,845.2441,41.00%,243105,3.90%,799,-2.17,235.066
7/1/2011,149.9176144,4.55,62503,4656.593,6.8,356854.846,845.2441,41.00%,242990.6667,3.87%,341,-1.71,235.066
8/1/2011,149.5965237,4.27,62503,4656.593,6.4,356854.846,845.2441,41.00%,242876.3333,3.83%,422,-1.48,235.97
9/1/2011,149.6269484,4.11,62503,4656.593,6.6,356854.846,845.2441,41.00%,242762,3.80%,377,-0.95,235.97
10/1/2011,148.9757206,4.07,62503,4656.593,6,356854.846,845.2441,40.00%,241844.6667,3.77%,678,-0.31,235.521
11/1/2011,150.6635034,3.99,62503,4656.593,5.8,356854.846,845.2441,40.00%,240927.3333,3.73%,679,0,235.521
12/1/2011,152.2762318,3.96,62503,4656.593,5.9,356854.846,845.2441,40.00%,240010,3.70%,747,0.37,236.768
1/1/2012,153.6454388,3.92,62503,4656.593,6.6,356854.846,835.0141,40.00%,239717.3333,3.67%,379,0.07,236.768
2/1/2012,154.6419124,3.89,62416,4702.877,6.4,366019.517,835.0141,40.00%,239424.6667,3.63%,993,0.68,237.988
3/1/2012,154.6296549,3.95,62416,4702.877,6.1,366019.517,835.0141,40.00%,239132,3.60%,471,2.21,237.988
4/1/2012,154.2210706,3.91,62416,4702.877,5.7,366019.517,835.0141,40.00%,239136.6667,3.57%,932,3.6,236.606
5/1/2012,154.2803771,3.8,62416,4702.877,5.8,366019.517,835.0141,40.00%,239141.3333,3.53%,977,2.06,236.606
6/1/2012,155.2750207,3.68,62416,4702.877,6.3,366019.517,835.0141,40.00%,239146,3.50%,576,1.42,235.411
7/1/2012,155.9994377,3.55,62416,4702.877,6.4,366019.517,835.0141,39.00%,238793.3333,3.50%,542,0.98,235.411
8/1/2012,157.3258016,3.6,62416,4702.877,6.1,366019.517,835.0141,39.00%,238440.6667,3.50%,970,1.13,239.595
9/1/2012,159.1056412,3.5,62416,4702.877,6.1,366019.517,835.0141,39.00%,238088,3.50%,543,1.24,239.595
10/1/2012,160.6361635,3.38,62416,4702.877,5.8,366019.517,835.0141,39.00%,237955.6667,3.50%,694,1.65,239.968
11/1/2012,161.6417281,3.35,62416,4702.877,5.7,366019.517,835.0141,39.00%,237823.3333,3.50%,716,1.56,239.968
12/1/2012,162.5458216,3.35,62416,4702.877,5.9,366019.517,835.0141,39.00%,237691,3.50%,942,1.61,240.42
1/1/2013,163.5689716,3.41,62416,4702.877,6.8,366019.517,782.387,39.00%,237185,3.47%,675,1.58,240.42
2/1/2013,164.8159962,3.53,65330,4746.931,6.4,380467.719,782.387,39.00%,236679,3.43%,600,2.3,241.316
3/1/2013,166.5175868,3.57,65330,4746.931,6.2,380467.719,782.387,39.00%,236173,3.40%,752,2.73,241.316
4/1/2013,167.6781685,3.45,65330,4746.931,5.9,380467.719,782.387,39.00%,236547,3.33%,889,2.99,239.678
5/1/2013,169.4719319,3.54,65330,4746.931,6.1,380467.719,782.387,39.00%,236921,3.27%,778,2.41,239.678
6/1/2013,170.3050565,4.07,65330,4746.931,6.6,380467.719,782.387,39.00%,237295,3.20%,1660,2.02,240.593
7/1/2013,170.2326904,4.37,65330,4746.931,6.5,380467.719,782.387,38.00%,237880.6667,3.13%,1578,2.23,240.593
8/1/2013,170.4799694,4.46,65330,4746.931,6.1,380467.719,782.387,38.00%,238466.3333,3.07%,856,1.75,241.096
9/1/2013,171.4542077,4.49,65330,4746.931,6.1,380467.719,782.387,38.00%,239052,3.00%,973,1.65,241.096
10/1/2013,174.6668984,4.19,65330,4746.931,5.8,380467.719,782.387,38.00%,239476.3333,2.90%,801,1.44,241.294
11/1/2013,174.7456577,4.26,65330,4746.931,5.4,380467.719,782.387,38.00%,239900.6667,2.80%,730,2.22,241.294
12/1/2013,174.0037525,4.46,65330,4746.931,5.3,380467.719,782.387,38.00%,240325,2.70%,1340,2.67,242.405
1/1/2014,173.1357003,4.43,65330,4746.931,6,380467.719,725.6885,39.00%,239831.6667,2.70%,959,3.22,242.405
2/1/2014,173.4728111,4.3,69399,4778.34,5.8,405651.207,725.6885,39.00%,239338.3333,2.70%,841,2.67,243.645
3/1/2014,174.1578066,4.34,69399,4778.34,5.6,405651.207,725.6885,39.00%,238845,2.70%,612,1.52,243.645
4/1/2014,175.0197343,4.34,69399,4778.34,5,405651.207,725.6885,38.00%,238542.6667,2.67%,776,0.39,243.159
5/1/2014,175.9773806,4.19,69399,4778.34,5.2,405651.207,725.6885,38.00%,238240.3333,2.63%,974,1.48,243.159
6/1/2014,176.6449524,4.16,69399,4778.34,5.5,405651.207,725.6885,38.00%,237938,2.60%,1046,1.55,243.164
7/1/2014,178.2543414,4.13,69399,4778.34,5.6,405651.207,725.6885,38.00%,237694.3333,2.57%,1175,1.13,243.164
8/1/2014,178.8289855,4.12,69399,4778.34,5.3,405651.207,725.6885,38.00%,237450.6667,2.53%,881,2.34,242.892
9/1/2014,178.7166005,4.16,69399,4778.34,5.1,405651.207,725.6885,38.00%,237207,2.50%,899,2.5,242.892
10/1/2014,177.1920219,4.04,69399,4778.34,4.6,405651.207,725.6885,38.00%,237609,2.50%,916,1.72,243.442
11/1/2014,178.3593709,4,69399,4778.34,4.5,405651.207,725.6885,38.00%,238011,2.50%,1275,1.45,243.442
12/1/2014,179.7209878,3.86,69399,4778.34,4.3,405651.207,725.6885,38.00%,238413,2.50%,795,4.02,240.982
1/1/2015,180.9175209,3.67,69399,4778.34,5.1,405651.207,706.7935,38.00%,238548.6667,2.47%,1465,3.55,240.982
2/1/2015,181.792075,3.71,71794,4809.061,4.8,420059.101,706.7935,38.00%,238684.3333,2.43%,570,3.17,242.916
3/1/2015,182.4371428,3.77,71794,4809.061,4.5,420059.101,706.7935,38.00%,238820,2.40%,1059,2.83,242.916
4/1/2015,183.6451474,3.67,71794,4809.061,4.1,420059.101,706.7935,37.00%,238344.6667,2.30%,935,2.56,241.728
5/1/2015,183.8778186,3.84,71794,4809.061,4.5,420059.101,706.7935,37.00%,237869.3333,2.20%,2127,1.9,241.728
6/1/2015,184.4544382,3.98,71794,4809.061,4.7,420059.101,706.7935,37.00%,237394,2.10%,1556,2.12,240.764
7/1/2015,184.5680166,4.05,71794,4809.061,4.6,420059.101,706.7935,38.00%,237663.3333,2.10%,943,2.7,240.764
8/1/2015,185.2791654,3.91,71794,4809.061,4.2,420059.101,706.7935,38.00%,237932.6667,2.10%,977,2.78,239.422
9/1/2015,186.2320621,3.89,71794,4809.061,4.2,420059.101,706.7935,38.00%,238202,2.10%,1830,2.79,239.422
10/1/2015,186.9338185,3.8,71794,4809.061,3.8,420059.101,706.7935,37.00%,238789.6667,2.07%,1128,3.19,242.298
11/1/2015,188.1574125,3.94,71794,4809.061,3.7,420059.101,706.7935,37.00%,239377.3333,2.03%,1259,3.06,242.298
12/1/2015,188.1746807,3.96,71794,4809.061,3.6,420059.101,706.7935,37.00%,239965,2.00%,1294,2,240.993
1/1/2016,188.689007,3.87,71794,4809.061,4.2,420059.101,707.396,38.00%,240204.6667,1.97%,595,1.62,240.993
2/1/2016,189.5364983,3.66,75012,4841.772,4,437795.135,707.396,38.00%,240444.3333,1.93%,681,1.65,241.542
3/1/2016,190.4691781,3.69,75012,4841.772,3.8,437795.135,707.396,38.00%,240684,1.90%,894,2.94,241.542
4/1/2016,191.9039222,3.61,75012,4841.772,3.4,437795.135,707.396,37.00%,240218,1.77%,962,3.92,242.782
5/1/2016,193.7660599,3.6,75012,4841.772,3.4,437795.135,707.396,37.00%,239752,1.63%,746,3.55,242.782
6/1/2016,195.7588906,3.57,75012,4841.772,3.7,437795.135,707.396,37.00%,239286,1.50%,1039,3.03,241.986
7/1/2016,197.3710785,3.44,75012,4841.772,3.7,437795.135,707.396,37.00%,239197,1.50%,1128,2.89,241.986
8/1/2016,199.0304441,3.44,75012,4841.772,3.4,437795.135,707.396,37.00%,239108,1.50%,757,2.62,243.682
9/1/2016,199.8651391,3.46,75012,4841.772,3.4,437795.135,707.396,37.00%,239019,1.50%,1851,2.83,243.682
10/1/2016,199.0460783,3.47,75012,4841.772,3.1,437795.135,707.396,37.00%,239256.3333,1.47%,915,2.81,243.575
11/1/2016,199.4016301,3.77,75012,4841.772,3,437795.135,707.396,37.00%,239493.6667,1.43%,1036,2.7,243.575
12/1/2016,199.9876785,4.2,75012,4841.772,3,437795.135,707.396,37.00%,239731,1.40%,899,2.5,247.19
1/1/2017,201.8256065,4.15,75012,4841.772,3.8,437795.135,669.2019,37.00%,240081.3333,1.40%,702,1.7,247.19
2/1/2017,202.9158179,4.17,78923,4873.019,3.8,464426.027,669.2019,37.00%,240431.6667,1.40%,695,1.65,247.615
3/1/2017,204.3983587,4.2,78923,4873.019,3.5,464426.027,669.2019,37.00%,240782,1.40%,1659,2.57,247.615
4/1/2017,205.1846413,4.05,78923,4873.019,3.2,464426.027,669.2019,37.00%,240929,1.37%,717,3.28,248.025
5/1/2017,205.6613395,4.01,78923,4873.019,3.4,464426.027,669.2019,37.00%,241076,1.33%,1662,3.3,248.025
6/1/2017,206.3985371,3.9,78923,4873.019,3.7,464426.027,669.2019,37.00%,241223,1.30%,1173,3.01,247.032
7/1/2017,207.8674481,3.97,78923,4873.019,3.7,464426.027,669.2019,36.00%,241480,1.27%,1875,2.95,247.032
8/1/2017,210.6295963,3.88,78923,4873.019,3.5,464426.027,669.2019,36.00%,241737,1.23%,1032,2.6,250.226
9/1/2017,210.8105003,3.81,78923,4873.019,3.3,464426.027,669.2019,36.00%,241994,1.20%,1245,2.5,250.226
10/1/2017,212.1282146,3.9,78923,4873.019,3,464426.027,669.2019,36.00%,242478.3333,1.17%,1227,3.15,250.374
11/1/2017,213.0524769,3.92,78923,4873.019,2.9,464426.027,669.2019,36.00%,242962.6667,1.13%,989,2.47,250.374
12/1/2017,213.6791542,3.95,78923,4873.019,2.9,464426.027,669.2019,36.00%,243447,1.10%,2129,2.42,252.932
2018/1/1,213.6406224,4.03,78923,4873.019,3.6,464426.027,622.4511,36.60%,242691,1.10%,1410,2.53,252.932
2018/2/1,214.0700845,4.33,81498,4873.019,3.5,484620.546,622.4511,36.60%,242691,1.10%,714,2.05,254.992
2018/3/1,214.6799401,4.44,81498,4873.019,3.3,484620.546,622.4511,36.60%,242691,1.10%,1174,2.4,254.992
2018/4/1,216.1517187,4.47,81498,4873.019,2.9,484620.546,622.4511,35.50%,241783,1.00%,606,1.76,253.77
2018/5/1,216.941665,4.59,81498,4873.019,3,484620.546,622.4511,35.50%,241783,1.00%,2142,1,253.77
2018/6/1,216.941067,4.57,81498,4873.019,3.4,484620.546,622.4511,35.50%,241783,1.00%,1463,1.73,253.854
2018/7/1,217.1926987,4.53,81498,4873.019,3.4,484620.546,622.4511,36.20%,242506,0.90%,952,2.43,253.854
2018/8/1,217.3762269,4.55,81498,4873.019,3,484620.546,622.4511,36.20%,242506,0.90%,622,2.25,256.436
2018/9/1,218.659991,4.63,81498,4873.019,2.9,484620.546,622.4511,36.20%,242506,0.90%,721,1.89,256.436
2018/10/1,220.0932478,4.83,81498,4873.019,2.6,484620.546,622.4511,36.10%,244158,0.90%,1136,1.74,256.108
2018/11/1,220.5452561,4.87,81498,4873.019,2.5,484620.546,622.4511,36.10%,244158,0.90%,919,2.39,256.108
2018/12/1,221.7188057,4.64,81498,4873.019,2.5,484620.546,622.4511,36.10%,244158,0.90%,1184,2.63,255.724
